#HMM - Genes
#command line: python3 /Users/jenniferstiens/anaconda3/envs/python38/bin/transit hmm output/A1_insertions.wig,output/A2_insertions.wig,output/C1_insertions.wig,output/C2_insertions.wig ref_seqs/Mbovis_LT708304.prot_table output/transit_hmm_pos_sum.txt -r Sum
#summary of gene calls: ES=471, GD=106, NE=3426, GA=32, N/A=10
#key: ES=essential, GD=insertions cause growth-defect, NE=non-essential, GA=insertions confer growth-advantage, N/A=not analyzed (genes with 0 TA sites)
#ORF	gene	annotation	TAs	ES sites	GD sites	NE sites	GA sites	saturation	mean	call
MB3192c	NA	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY)	10	0	0	10	0	0.6000	2179.00	NE
MB3193	NA	putative aminoglycoside phosphotransferase	20	0	0	20	0	0.3000	1502.00	NE
MB3194	NA	conserved protein	20	0	0	20	0	0.4500	299.33	NE
MB3195	aofH	PROBABLE FLAVIN-CONTAINING MONOAMINE OXIDASE AOFH (AMINE OXIDASE) (MAO)	18	0	0	18	0	0.5556	768.10	NE
MB3196c	hpx	POSSIBLE NON-HEME HALOPEROXIDASE HPX	14	0	0	14	0	0.7143	2059.60	NE
MB3197c	NA	HYPOTHETICAL PROTEIN	18	0	0	18	0	0.7222	1316.69	NE
MB3198c	NA	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR/ACRR-FAMILY)	8	0	0	8	0	0.6250	192.00	NE
MB3199	NA	PROBABLE SHORT-CHAIN DEHYDROGENASE/REDUCTASE	13	0	0	13	0	0.5385	1441.71	NE
MB3200	NA	POSSIBLE AMIDASE (AMINOHYDROLASE)	22	0	0	22	0	0.6364	1292.14	NE
MB3201c	mesTb	PROBABLE EPOXIDE HYDROLASE MESTB [SECOND PART] (EPOXIDE HYDRATASE) (ARENE-OXIDE HYDRATASE)	2	0	0	2	0	0.0000	0.00	NE
MB3202c	mesTa	PROBABLE EPOXIDE HYDROLASE MESTA [FIRST PART] (EPOXIDE HYDRATASE) (ARENE-OXIDE HYDRATASE)	13	0	0	13	0	0.6154	775.62	NE
MB3203	NA	POSSIBLE PEROXIDASE (NON-HAEM PEROXIDASE)	8	0	0	8	0	0.6250	155.20	NE
MB3204	NA	Putative F420H(2)-dependent quinone reductase Rv3178 (Fqr) (EC 1.1.98.-)	8	0	0	8	0	0.8750	694.00	NE
MB3205	NA	ATPase	15	0	0	15	0	0.7333	1713.55	NE
MB3206c	vapC49	Predicted nucleic acid-binding protein, contains PIN domain	6	0	0	6	0	0.8333	318.60	NE
MB3207c	vapB49	Antitoxin of toxin-antitoxin stability system	6	0	0	6	0	0.3333	4.50	NE
MB3208	higB3	Toxin HigB	1	0	0	1	0	1.0000	1.00	NE
MB3209	NA	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN	3	0	0	3	0	0.6667	678.00	NE
MB3210	NA	CONSERVED HYPOTHETICAL PROTEIN	7	0	0	7	0	0.8571	1709.67	NE
MB3211	NA	CONSERVED HYPOTHETICAL PROTEIN	9	0	0	9	0	1.0000	2430.67	NE
MB3212c	NA	HYPOTHETICAL PROTEIN	23	0	0	23	0	0.7826	2452.50	NE
MB3212A	NA	Conserved protein	8	0	0	8	0	0.8750	2103.14	NE
MB3213c	NA	PROBABLE TRANSPOSASE	19	0	0	19	0	0.7895	1272.13	NE
METU	NA	tRNA-Met	3	0	0	3	0	0.0000	0.00	NE
MB3214	NA	Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases	4	0	0	4	0	0.7500	325.33	NE
MB3215c	NA	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN	83	21	0	62	0	0.2048	437.24	NE
MB3216c	NA	POSSIBLE CONSERVED SECRETED PROTEIN	16	0	0	16	0	0.6875	1624.55	NE
MB3217	NA	secretion	17	0	0	17	0	0.4118	2952.57	NE
MB3218	NA	secretion	9	0	0	9	0	0.6667	7132.83	NE
MB3219c	NA	unknown protein	2	0	0	2	0	1.0000	247.50	NE
MB3220	NA	PROBABLE CONSERVED ATP-BINDING PROTEIN ABC TRANSPORTER	19	0	0	19	0	0.5789	345.27	NE
MB3221c	whiB7	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN WHIB-LIKE WHIB7	5	0	0	5	0	0.6000	789.67	NE
MB3222c	uvrD2	probable atp-dependent dna helicase ii uvrd2	35	0	0	35	0	0.4000	1590.57	NE
MB3223	NA	POSSIBLE GLUTAREDOXIN PROTEIN	7	0	0	7	0	0.5714	2982.00	NE
MB3224c	nudC	PROBABLE NADH PYROPHOSPHATASE NUDC (NAD+ DIPHOSPHATASE) (NAD+ PYROPHOSPHATASE) (NADP PYROPHOSPHATASE)	8	0	0	8	0	0.8750	860.86	NE
MB3225c	NA	POSSIBLE TRANSMEMBRANE CATION TRANSPORTER	17	0	0	17	0	0.4706	1036.75	NE
MB3226c	NA	PROBABLE ATP-DEPENDENT DNA HELICASE	48	0	0	48	0	0.5833	1351.29	NE
MB3227c	NA	POSSIBLE ATP-DEPENDENT DNA HELICASE	30	0	0	30	0	0.6000	1096.50	NE
MB3227A	NA	NA	5	0	0	5	0	0.8000	687.00	NE
MB3228	lipV	POSSIBLE LIPASE LIPV	16	0	0	16	0	0.6875	411.82	NE
MB3229	NA	POSSIBLE DNA-METHYLTRANSFERASE (MODIFICATION METHYLASE)	4	0	0	4	0	0.7500	365.67	NE
MB3230c	NA	conserved protein	15	0	0	15	0	0.5333	371.12	NE
MB3231c	moeB1	PROBABLE MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN MOEB1 (MPT-SYNTHASE SULFURYLASE) (MOLYBDOPTERIN SYNTHASE SULPHURYLASE)	25	23	0	2	0	0.0800	1221.50	ES
MB3232c	NA	Metallopeptidase	18	0	0	18	0	0.6667	1118.08	NE
MB3233	NA	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY)	11	0	0	11	0	0.5455	440.83	NE
MB3234c	TB9.4	Putative ATP-binding protein	6	0	0	6	0	0.8333	879.00	NE
MB3235	NA	Proline rich protein similar to MmpS3	10	0	0	10	0	0.9000	1810.11	NE
MB3236c	NA	conserved protein	11	0	0	11	0	0.4545	896.40	NE
MB3237	rhlE	PROBABLE ATP-DEPENDENT RNA HELICASE RHLE	24	0	0	24	0	0.6250	1049.07	NE
MB3238	NA	conserved alanine valine rich protein	21	0	0	21	0	0.4762	105.50	NE
MB3239c	NA	POSSIBLE SOJ/PARA-RELATED PROTEIN	13	0	0	13	0	0.6923	1193.33	NE
MB3240	gpm2	POSSIBLE PHOSPHOGLYCERATE MUTASE GPM2 (PHOSPHOGLYCEROMUTASE) (PGAM) (BPG-DEPENDENT PGAM)	11	0	0	11	0	0.7273	1457.00	NE
MB3241	entC	PROBABLE ISOCHORISMATE SYNTHASE ENTC (ISOCHORISMATE HYDROXYMUTASE) (ENTEROCHELIN BIOSYNTHESIS)	16	0	0	16	0	0.3750	292.50	NE
MB3242	NA	gcn5-related n-acetyltransferase, pseudogene	6	0	0	6	0	0.8333	1547.20	NE
MB3243c	NA	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN	4	0	0	4	0	1.0000	1008.25	NE
MB3244	NA	Transcription regulator [contains diacylglycerol kinase catalytic domain]	18	0	0	18	0	0.5000	573.33	NE
MB3245	whiB1	transcriptional regulatory protein whib-like whib1. contains [4fe-4s]2+ cluster.	4	4	0	0	0	0.0000	0.00	ES
MB3246c	NA	PROBABLE TWO COMPONENT SENSOR KINASE	22	0	0	22	0	0.6818	781.87	NE
MB3247c	TB7.3	BIOTINYLATED PROTEIN TB7.3	3	0	0	3	0	0.3333	12.00	NE
MB3248c	rsha	anti-sigma factor rsha	3	0	0	3	0	0.0000	0.00	NE
MB3249c	NA	CONSERVED HYPOTHETICAL PROTEIN	7	0	0	7	0	0.0000	0.00	NE
MB3250c	sigH	ALTERNATIVE RNA POLYMERASE SIGMA-E FACTOR (SIGMA-24) SIGH (RPOE)	15	0	0	15	0	0.8667	1020.31	NE
MB3251	NA	possible iron-regulated short-chain dehydrogenase/reductase	17	0	0	17	0	0.8235	972.36	NE
MB3252	NA	CONSERVED HYPOTHETICAL PROTEIN	2	0	0	2	0	1.0000	22.50	NE
MB3253	NA	CONSERVED HYPOTHETICAL PROTEIN	4	0	0	4	0	0.5000	6.50	NE
MB3254c	NA	gcn5-related n-acetyltransferase, phosphorylase	29	0	0	29	0	0.7931	951.91	NE
MB3255c	NA	Phage protein	6	0	0	6	0	0.8333	3692.60	NE
MB3256	aroA	3-PHOSPHOSHIKIMATE 1-CARBOXYVINYLTRANSFERASE AROA (5-ENOLPYRUVYLSHIKIMATE-3-PHOSPHATE SYNTHASE) (EPSP SYNTHASE) (EPSPS)	8	0	0	8	0	0.0000	0.00	NE
MB3257	NA	Ribosome small subunit biogenesis RbfA-release protein RsgA	9	0	0	9	0	0.5556	297.40	NE
MB3258c	desa3	POSSIBLE LINOLEOYL-COA DESATURASE (DELTA(6)-DESATURASE)	25	0	0	25	0	0.7200	1754.17	NE
MB3259c	NA	HYPOTHETICAL OXIDOREDUCTASE	17	0	0	17	0	0.6471	2298.00	NE
MB3260c	NA	link to acyltransferase activity	6	0	0	6	0	1.0000	1711.00	NE
MB3261c	ppk2	polyphosphate kinase ppk2 (polyphosphoric acid kinase)	24	0	0	24	0	0.9167	1747.05	NE
MB3262c	tgs3	possible triacylglycerol synthase (diacylglycerol acyltransferase)	31	0	0	31	0	0.8387	1818.50	NE
MB3263	NA	link to acyltransferase activity	6	0	0	6	0	0.8333	647.80	NE
MB3264c	NA	PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN	15	0	0	15	0	0.6667	720.10	NE
MB3265c	NA	Potassium channel TrkA, possible KefG analog required for KefB activity	9	0	0	9	0	0.6667	3275.33	NE
MB3266c	NA	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN	22	0	0	22	0	0.8182	2783.78	NE
MB3267c	NA	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN	55	0	0	55	0	0.6909	2189.74	NE
MB3268c	secA1	PROBABLE PREPROTEIN TRANSLOCASE SECA1 1 SUBUNIT	47	44	0	3	0	0.0213	53.00	ES
MB3269c	hpf	Ribosome hibernation promoting factor Hpf	12	0	0	12	0	0.7500	1050.78	NE
MB3270c	NA	Competence protein F homolog, phosphoribosyltransferase domain; protein YhgH required for utilization of DNA as sole source of carbon and energy	4	0	0	4	0	0.2500	522.00	NE
MB3271c	NA	unknown protein	4	0	0	4	0	0.2500	177.00	NE
MB3272c	lpqB	PROBABLE CONSERVED LIPOPROTEIN LPQB	23	23	0	0	0	0.0000	0.00	ES
MB3273c	mtrB	TWO COMPONENT SENSORY TRANSDUCTION HISTIDINE KINASE MTRB	20	20	0	0	0	0.0500	5.00	ES
MB3274c	mtrA	TWO COMPONENT SENSORY TRANSDUCTION TRANSCRIPTIONAL REGULATORY PROTEIN MTRA	11	0	0	11	0	0.0000	0.00	NE
MB3275c	tmk	thymidylate kinase tmk (dtmp kinase) (thymidylic acid kinase) (tmpk)	10	0	0	10	0	0.2000	116.00	NE
MB3276c	sahH	PROBABLE ADENOSYLHOMOCYSTEINASE SAHH (S-ADENOSYL-L-HOMOCYSTEINE HYDROLASE) (ADOHCYASE)	24	24	0	0	0	0.0000	0.00	ES
MB3277c	NA	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY)	13	0	0	13	0	0.7692	1541.50	NE
MB3278c	rubB	PROBABLE RUBREDOXIN RUBB	3	0	0	3	0	1.0000	1184.00	NE
MB3279c	rubA	PROBABLE RUBREDOXIN RUBA	5	0	0	5	0	0.8000	2021.00	NE
MB3280c	alkB	PROBABLE TRANSMEMBRANE ALKANE 1-MONOOXYGENASE ALKB (ALKANE 1-HYDROXYLASE) (LAURIC ACID OMEGA-HYDROXYLASE) (OMEGA-HYDROXYLASE) (FATTY ACID OMEGA-HYDROXYLASE) (ALKANE HYDROXYLASE-RUBREDOXIN)	31	0	0	31	0	0.8710	1585.70	NE
MB3281c	NA	POSSIBLE CATIONIC AMINO ACID TRANSPORT INTEGRAL MEMBRANE PROTEIN	25	0	0	25	0	0.7200	884.61	NE
MB3282	NA	Monooxygenase	20	0	0	20	0	0.8000	2070.50	NE
MB3283c	manA	PROBABLE MANNOSE-6-PHOSPHATE ISOMERASE MANA (PHOSPHOMANNOSE ISOMERASE) (PHOSPHOMANNOISOMERASE) (PMI) (PHOSPHOHEXOISOMERASE) (PHOSPHOHEXOMUTASE)	21	21	0	0	0	0.0000	0.00	ES
MB3284c	NA	Sugar binding protein	10	3	0	7	0	0.4000	219.75	NE
MB3285c	pmma	probable phosphomannomutase pmma (pmm) (phosphomannose mutase)	24	24	0	0	0	0.0000	0.00	ES
MB3286c	NA	sugar metabolism	6	0	0	6	0	0.6667	156.75	NE
MB3287	NA	CONSERVED HYPOTHETICAL PROTEIN	3	0	0	3	0	0.3333	1598.00	NE
MB3288c	whiB2	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN WHIB-LIKE WHIB2	2	0	0	2	0	0.0000	0.00	NE
MB3289	fbiA	PROBABLE F420 BIOSYNTHESIS PROTEIN FBIA	14	0	0	14	0	0.4286	362.17	NE
MB3290	fbiB	PROBABLE F420 BIOSYNTHESIS PROTEIN FBIB	13	0	0	13	0	0.5385	576.71	NE
MB3291	NA	PROBABLE DNA METHYLASE (MODIFICATION METHYLASE) (METHYLTRANSFERASE)	30	0	1	29	0	0.7333	1894.14	NE
MB3292c	manC	d-alpha-d-mannose-1-phosphate guanylyltransferase manb (d-alpha-d-heptose-1-phosphate guanylyltransferase)	17	0	17	0	0	0.0588	119.00	GD
MB3293c	wbbL1	dtdp-rha:a-d-glcnac-diphosphoryl polyprenol,a-3-l-rhamnosyl transferase wbbl1 (alpha-l-rhamnose-(1->3)-alpha-d-glcnac(1->p)-p- decaprenyl)	17	16	1	0	0	0.0588	36.00	ES
MB3294c	rmlD	dtdp-6-deoxy-l-lyxo-4-hexulose reductase rmld (dtdp-rhamnose modification protein) (dtdp-rhamnose biosynthesis protein) (dtdp-rhamnose synthase)	17	16	0	1	0	0.0588	6.00	ES
MB3295	NA	Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr, subfamily A1	23	19	0	4	0	0.1304	13.00	ES
MB3296	NA	regulated by transcription	13	0	0	13	0	0.7692	721.50	NE
MB3297	NA	conserved protein	5	0	0	5	0	0.6000	254.67	NE
MB3298	ctpC	PROBABLE METAL CATION-TRANSPORTING P-TYPE ATPASE C CTPC	18	0	0	18	0	0.4444	263.88	NE
MB3299c	NA	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN	7	0	0	7	0	0.8571	75.00	NE
MB3300	NA	L-carnitine dehydratase/bile acid-inducible protein F	19	0	0	19	0	0.6842	948.38	NE
MB3301	NA	PROBABLE TRANSMEMBRANE CARBONIC ANHYDRASE (CARBONATE DEHYDRATASE) (CARBONIC DEHYDRATASE)	32	0	0	32	0	0.6562	918.10	NE
MB3302c	fadE25	PROBABLE ACYL-COA DEHYDROGENASE FADE25	19	0	0	19	0	0.6316	815.75	NE
MB3303c	purE	PROBABLE PHOSPHORIBOSYLAMINOIMIDAZOLE CARBOXYLASE CATALYTIC SUBUNIT PURE (AIR CARBOXYLASE) (AIRC)	8	7	0	1	0	0.1250	1473.00	ES
MB3304c	purK	PROBABLE PHOSPHORIBOSYLAMINOIMIDAZOLE CARBOXYLASE ATPASE SUBUNIT PURK (AIR CARBOXYLASE) (AIRC)	10	10	0	0	0	0.0000	0.00	ES
MB3305	NA	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN	13	0	0	13	0	0.3077	227.50	NE
MB3306c	NA	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN	8	0	0	8	0	0.7500	2588.00	NE
MB3307c	birA	POSSIBLE BIFUNCTIONAL PROTEIN BIRA: BIOTIN OPERON REPRESSOR + BIOTIN--[ACETYL-COA-CARBOXYLASE] SYNTHETASE (BIOTIN--PROTEIN LIGASE)	7	0	0	7	0	0.1429	191.00	NE
MB3308	accD5	PROBABLE PROPIONYL-COA CARBOXYLASE BETA CHAIN 5 ACCD5 (PCCASE) (PROPANOYL-COA:CARBON DIOXIDE LIGASE)	32	32	0	0	0	0.0000	0.00	ES
MB3309	acce5	probable bifunctional protein acetyl-/propionyl-coenzyme a carboxylase (epsilon chain) acce5	3	3	0	0	0	0.0000	0.00	ES
MB3310	NA	Septum formation protein Maf	12	0	0	12	0	0.6667	1478.38	NE
MB3311	sseA	PROBABLE THIOSULFATE SULFURTRANSFERASE SSEA (RHODANESE) (THIOSULFATE CYANIDE TRANSSULFURASE) (THIOSULFATE THIOTRANSFERASE)	20	0	0	20	0	0.7500	1742.47	NE
MB3312	NA	Sulfur acceptor protein => iron-sulfur cluster assembly SufE	5	0	0	5	0	0.4000	84.00	NE
MB3313	accA3	PROBABLE BIFUNCTIONAL PROTEIN ACETYL-/PROPIONYL-COENZYME A CARBOXYLASE (ALPHA CHAIN) ACCA3: BIOTIN CARBOXYLASE + BIOTIN CARBOXYL CARRIER PROTEIN (BCCP)	27	26	0	1	0	0.0370	526.00	ES
MB3314c	sigF	alternative rna polymerase sigma factor sigf	12	0	0	12	0	0.7500	4824.33	NE
MB3315c	rsbW	ANTI-SIGMA FACTOR RSBW (SIGMA NEGATIVE EFFECTOR)	3	0	0	3	0	1.0000	1594.33	NE
MB3316c	usfY	PUTATIVE PROTEIN USFY	11	0	0	11	0	0.5455	1237.00	NE
MB3317c	NA	POSSIBLE TRANSMEMBRANE PROTEIN	7	0	0	7	0	0.8571	231.33	NE
MB3318c	lat	PROBABLE L-LYSINE-EPSILON AMINOTRANSFERASE LAT (L-LYSINE AMINOTRANSFERASE) (LYSINE 6-AMINOTRANSFERASE)	26	0	0	26	0	0.8077	1034.24	NE
MB3319c	lrpa	probable transcriptional regulatory protein lrpa (lrp/asnc-family)	12	0	0	12	0	0.5833	436.14	NE
MB3320	NA	CONSERVED HYPOTHETICAL PROTEIN	20	0	0	20	0	0.6500	777.31	NE
MB3321	pcd	PROBABLE PIPERIDEINE-6-CARBOXILIC ACID DEHYDROGENASE PCD (PIPERIDEINE-6-CARBOXYLATE DEHYDROGENASE)	17	0	0	17	0	0.5882	1300.60	NE
MB3322c	NA	Predicted ATPase (AAA+ superfamily)	21	0	0	21	0	0.7143	1255.73	NE
MB3323	NA	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY)	12	0	0	12	0	0.8333	1503.10	NE
MB3324	lhr	PROBABLE ATP-DEPENDENT HELICASE LHR (LARGE HELICASE-RELATED PROTEIN)	56	0	0	56	0	0.6429	911.33	NE
MB3325	nei	PROBABLE ENDONUCLEASE VIII NEI	10	0	0	10	0	0.8000	892.00	NE
MB3326c	lpqC	POSSIBLE ESTERASE LIPOPROTEIN LPQC	13	0	0	13	0	0.7692	1418.00	NE
MB3327c	atsB	PROBABLE ARYLSULFATASE ATSB (ARYL-SULFATE SULPHOHYDROLASE) (SULFATASE)	46	0	0	46	0	0.5870	1376.44	NE
MB3328c	NA	Pseudouridine synthase (EC 4.2.1.70), PA2043 type	11	0	0	11	0	0.4545	1316.40	NE
MB3329c	phoY1	PROBABLE PHOSPHATE-TRANSPORT SYSTEM TRANSCRIPTIONAL REGULATORY PROTEIN PHOU HOMOLOG 1 PHOY1	10	0	0	10	0	0.5000	2457.20	NE
MB3330c	glpD2	PROBABLE GLYCEROL-3-PHOSPHATE DEHYDROGENASE GLPD2	28	0	0	28	0	0.6429	977.67	NE
MB3331c	lpdA	nad(p)h quinone reductase lpda	19	0	0	19	0	0.5263	635.70	NE
MB3332	NA	AIG2-like domain protein	12	0	0	12	0	0.7500	1215.44	NE
MB3333c	amiA1	possible n-acyl-l-amino acid amidohydrolase amia1 (n-acyl-l-amino acid aminohydrolase)	21	0	0	21	0	0.5714	426.92	NE
MB3334c	amiB1	probable amidohydrolase amib1 (aminohydrolase)	15	0	0	15	0	0.3333	474.40	NE
MB3335	deoD	PROBABLE PURINE NUCLEOSIDE PHOSPHORYLASE DEOD (INOSINE PHOSPHORYLASE) (PNP)	12	0	0	12	0	0.9167	590.82	NE
MB3336	pmmB	PROBABLE PHOSPHOMANNOMUTASE PMMB (PHOSPHOMANNOSE MUTASE)	20	0	0	20	0	0.5000	786.10	NE
MB3337c	upp	PROBABLE URACIL PHOSPHORIBOSYLTRANSFERASE UPP (UMP PYROPHOSPHORYLASE) (UPRTASE) (UMP DIPHOSPHORYLASE)	14	0	0	14	0	0.7143	3522.70	NE
MB3338	sapm	acid phosphatase (acid phosphomonoesterase) (phosphomonoesterase) (glycerophosphatase)	18	0	0	18	0	0.6111	1195.73	NE
MB3339	NA	conserved protein	17	0	0	17	0	0.4706	79.00	NE
MB3340c	NA	Hydrolase, alpha/beta fold family	18	0	0	18	0	0.7778	725.71	NE
MB3341c	NA	SECRETED PROTEIN ANTIGEN	6	0	0	6	0	0.8333	622.40	NE
MB3342c	add	PROBABLE ADENOSINE DEAMINASE ADD (ADENOSINE AMINOHYDROLASE)	13	0	0	13	0	0.5385	1594.00	NE
MB3343c	deoA	PROBABLE THYMIDINE PHOSPHORYLASE DEOA (TDRPASE) (PYRIMIDINE PHOSPHORYLASE)	12	0	0	12	0	0.6667	2032.12	NE
MB3344c	cdd	PROBABLE CYTIDINE DEAMINASE CDD (CYTIDINE AMINOHYDROLASE) (CYTIDINE NUCLEOSIDE DEAMINASE)	5	0	0	5	0	0.6000	480.67	NE
MB3345	sdhC	PROBABLE SUCCINATE DEHYDROGENASE (CYTOCHROME B-556 SUBUNIT) SDHC (SUCCINIC DEHYDROGENASE) (FUMARATE REDUCTASE) (FUMARATE DEHYDROGENASE) (FUMARIC HYDROGENASE)	6	0	0	6	0	0.8333	362.60	NE
MB3346	sdhD	PROBABLE SUCCINATE DEHYDROGENASE (HYDROPHOBIC MEMBRANE ANCHOR SUBUNIT) SDHD (SUCCINIC DEHYDROGENASE) (FUMARATE REDUCTASE) (FUMARATE DEHYDROGENASE) (FUMARIC HYDROGENASE)	4	0	0	4	0	0.7500	75.00	NE
MB3347	sdhA	PROBABLE SUCCINATE DEHYDROGENASE (FLAVOPROTEIN SUBUNIT) SDHA (SUCCINIC DEHYDROGENASE) (FUMARATE REDUCTASE) (FUMARATE DEHYDROGENASE) (FUMARIC HYDROGENASE)	33	0	0	33	0	0.4848	668.00	NE
MB3348	sdhB	PROBABLE SUCCINATE DEHYDROGENASE (IRON-SULPHUR PROTEIN SUBUNIT) SDHB (SUCCINIC DEHYDROGENASE) (FUMARATE REDUCTASE) (FUMARATE DEHYDROGENASE) (FUMARIC HYDROGENASE)	8	0	0	8	0	0.6250	840.20	NE
MB3349c	vapc44	possible toxin vapc44. contains pin domain.	6	0	0	6	0	0.6667	218.50	NE
MB3350c	vapb44	possible antitoxin vapb44	3	0	0	3	0	0.3333	3037.00	NE
MB3351c	NA	POSSIBLE METHYLTRANSFERASE	9	0	0	9	0	0.4444	2555.25	NE
MB3352c	moaX	PROBABLE MOAD-MOAE FUSION PROTEIN MOAX	15	0	0	15	0	0.6667	1461.30	NE
MB3353c	moaC3	PROBABLE MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN C 3 MOAC3	10	0	0	10	0	0.7000	3915.43	NE
MB3354c	moaB3	PROBABLE PTERIN-4-ALPHA-CARBINOLAMINE DEHYDRATASE MOAB3 (PHS) (4-ALPHA-HYDROXY-TETRAHYDROPTERIN DEHYDRATASE) (PTERIN-4-A-CARBINOLAMINE DEHYDRATASE) (PHENYLALANINE HYDROXYLASE-STIMULATING PROTEIN) (PHS) (PTERIN CARBINOLAMINE DEHYDRATASE) (PCD)	2	0	0	2	0	1.0000	103.00	NE
MB3355c	moaA3	PROBABLE MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN A MOAA1	23	0	0	23	0	0.3913	520.11	NE
MB3356	NA	HYPOTHETICAL PROTEIN [FIRST PART]	4	0	0	4	0	0.7500	1789.33	NE
MB3357	NA	HYPOTHETICAL PROTEIN [SECOND PART]	8	0	0	8	0	0.7500	925.50	NE
MB3358	embR2	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN EMBR2	27	0	0	27	0	0.8148	2935.41	NE
MB3359c	NA	HYPOTHETICAL PROTEIN	11	0	0	11	0	0.9091	1742.80	NE
MB3360	NA	PROBABLE TRANSPOSASE FUSION PROTEIN	19	0	0	19	0	0.8421	756.75	NE
MB3361c	sigJ	PROBABLE ALTERNATIVE RNA POLYMERASE SIGMA FACTOR (FRAGMENT) SIGJ	12	0	0	12	0	0.5833	188.29	NE
MB3362	NA	PROBABLE AMINOTRANSFERASE	23	0	0	23	0	0.6522	1609.20	NE
MB3363	dacB1	probable penicillin-binding protein dacb1 (d-alanyl-d-alanine carboxypeptidase) (dd-peptidase) (dd-carboxypeptidase) (pbp) (dd-transpeptidase) (serine-type d-ala-d-ala carboxypeptidase) (d-amino acid hydrolase)	21	0	0	21	0	0.8095	596.82	NE
MB3364	sugI	PROBABLE SUGAR-TRANSPORT INTEGRAL MEMBRANE PROTEIN SUGI	25	0	0	25	0	0.4800	968.92	NE
MB3365	nagA	PROBABLE N-ACETYLGLUCOSAMINE-6-PHOSPHATE DEACETYLASE NAGA (GLCNAC 6-P DEACETYLASE)	6	0	0	6	0	1.0000	622.50	NE
MB3366c	NA	HYPOTHETICAL PROLINE RICH PROTEIN	12	0	0	12	0	0.6667	722.62	NE
MB3367	NA	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY MERR-FAMILY)	10	0	0	10	0	0.5000	675.20	NE
MB3368c	NA	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN	12	0	0	12	0	0.5000	603.67	NE
MB3369c	trpS	PROBABLE TRYPTOPHANYL-TRNA SYNTHETASE TRPS (TRYPTOPHAN--TRNA LIGASE) (TRPRS) (TRYPTOPHAN TRANSLASE)	16	14	0	2	0	0.0625	11.00	ES
MB3370	NA	Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily)	13	2	0	11	0	0.5385	577.86	NE
MB3371c	icd1	PROBABLE ISOCITRATE DEHYDROGENASE [NADP] ICD1 (OXALOSUCCINATE DECARBOXYLASE) (IDH) (NADP+-SPECIFIC ICDH) (IDP)	27	0	0	27	0	0.7407	698.60	NE
MB3372	metC	PROBABLE O-ACETYLHOMOSERINE SULFHYDRYLASE METC (HOMOCYSTEINE SYNTHASE) (O-ACETYLHOMOSERINE (THIOL)-LYASE) (OAH SULFHYDRYLASE) (O-ACETYL-L-HOMOSERINE SULFHYDRYLASE)	17	0	0	17	0	0.7059	567.33	NE
MB3373	metA	PROBABLE HOMOSERINE O-ACETYLTRANSFERASE META (HOMOSERINE O-TRANS-ACETYLASE) (HOMOSERINE TRANSACETYLASE) (HTA)	15	14	0	1	0	0.0667	34.00	ES
MB3374	NA	POSSIBLE METHYLTRANSFERASE (METHYLASE)	9	3	0	6	0	0.4444	257.50	NE
MB3375c	PPE54	ppe family protein ppe54	86	38	0	48	0	0.5000	888.28	NE
MB3376c	PE_PGRS50b	pe-pgrs family protein pe_pgrs49	32	0	0	32	0	0.4062	762.31	NE
MB3377c	PE_PGRS50a	PE-PGRS FAMILY PROTEIN [FIRST PART]	21	0	0	21	0	0.5714	837.92	NE
MB3378c	NA	conserved transmembrane protein	4	0	0	4	0	0.7500	3161.67	NE
MB3379c	PPE55b	PPE FAMILY PROTEIN [SECOND PART]	41	0	0	41	0	0.7073	2248.03	NE
MB3380c	PPE55a	PPE FAMILY PROTEIN [FIRST PART]	82	0	0	82	0	0.6463	1586.28	NE
