#HMM - Genes
#command line: python3 /Users/jenniferstiens/anaconda3/envs/python38/bin/transit hmm output/B1_insertions.wig,output/D1_insertions.wig ref_seqs/Mbovis_LT708304.prot_table output/transit/hmm_neg_exp1.txt
#summary of gene calls: ES=508, GD=223, NE=3276, GA=28, N/A=10
#key: ES=essential, GD=insertions cause growth-defect, NE=non-essential, GA=insertions confer growth-advantage, N/A=not analyzed (genes with 0 TA sites)
#ORF	gene	annotation	TAs	ES sites	GD sites	NE sites	GA sites	saturation	mean	call
MB3019c	leuB	probable 3-isopropylmalate dehydrogenase leub (beta-ipm dehydrogenase) (imdh) (3-ipm-dh)	11	0	0	11	0	0.4545	185.20	NE
MB3020c	serA1	PROBABLE D-3-PHOSPHOGLYCERATE DEHYDROGENASE SERA1 (PGDH)	11	0	0	11	0	0.1818	64.50	NE
MB3021	NA	POSSIBLE ALANINE RICH DEHYDROGENASE	17	0	0	17	0	0.3529	90.33	NE
MB3022	NA	HYPOTHETICAL PROTEIN	5	0	0	5	0	0.6000	109.67	NE
MB3023c	NA	Signal transduction histidine kinase	2	0	0	2	0	0.0000	0.00	NE
MB3024	lppY	PROBABLE CONSERVED LIPOPROTEIN LPPY	12	0	0	12	0	0.1667	784.50	NE
MB3025	NA	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN	8	0	0	8	0	0.2500	988.00	NE
MB3026c	ilvC	PROBABLE KETOL-ACID REDUCTOISOMERASE ILVC (Acetohydroxy-acid isomeroreductase) (Alpha-keto-beta-hydroxylacil reductoisomerase)	14	0	14	0	0	0.0000	0.00	GD
MB3027c	ilvN	PROBABLE ACETOLACTATE SYNTHASE (SMALL SUBUNIT) ILVN (ACETOHYDROXY-ACID SYNTHASE) (AHAS) (ALS)	5	0	5	0	0	0.0000	0.00	GD
MB3028c	ilvB1	acetolactate synthase (large subunit) ilvb1 (acetohydroxy-acid synthase)	15	0	15	0	0	0.0000	0.00	GD
MB3029	cfp6	LOW MOLECULAR WEIGHT PROTEIN ANTIGEN 6 (CFP-6)	4	0	0	4	0	0.2500	145.00	NE
MB3030c	NA	Membrane protein 2, distant similarity to thiosulphate:quinone oxidoreductase DoxD	21	0	0	21	0	0.8095	509.59	NE
MB3031	lppZ	PROBABLE CONSERVED LIPOPROTEIN LPPZ	16	16	0	0	0	0.0000	0.00	ES
MB3032c	NA	POSSIBLE OXIDOREDUCTASE	10	1	0	9	0	0.8000	114.25	NE
MB3033	NA	HYPOTHETICAL PROTEIN	19	0	0	19	0	0.6842	472.85	NE
MB3034c	gatB	PROBABLE GLUTAMYL-TRNA(GLN) AMIDOTRANSFERASE (SUBUNIT B) GATB (Glu-ADT SUBUNIT B)	21	20	0	1	0	0.0476	1746.00	ES
MB3035c	pfkA	PROBABLE 6-PHOSPHOFRUCTOKINASE PFKA (PHOSPHOHEXOKINASE) (PHOSPHOFRUCTOKINASE)	12	3	0	9	0	0.5000	91.83	NE
MB3036c	gatA	PROBABLE GLUTAMYL-TRNA(GLN) AMIDOTRANSFERASE (SUBUNIT A) GATA (Glu-ADT SUBUNIT A)	24	24	0	0	0	0.0000	0.00	ES
MB3037c	gatC	PROBABLE GLUTAMYL-TRNA(GLN) AMIDOTRANSFERASE (SUBUNIT C) GATC (Glu-ADT SUBUNIT C)	0	0	0	0	0	0.0000	0.00	N/A
MB3038	NA	Amino acid-binding ACT protein	8	0	0	8	0	0.8750	214.57	NE
MB3039c	ligA	dna ligase [nad dependent] liga (polydeoxyribonucleotide synthase [nad+])	14	0	0	14	0	0.2857	39.00	NE
MB3040c	NA	Methionine synthase, vitamin-B12 independent, putative	9	0	0	9	0	0.5556	75.40	NE
MB3041	lpqA	PROBABLE LIPOPROTEIN LPQA	12	0	0	12	0	0.6667	167.88	NE
MB3042c	esxQ	esat-6 like protein esxq (tb12.9) (esat-6 like protein 8)	11	0	0	11	0	0.7273	398.50	NE
MB3043c	PPE46	ppe family protein ppe46	28	18	0	10	0	0.3214	159.78	ES
MB3044c	PE27A	pe family protein pe27a	0	0	0	0	0	0.0000	0.00	N/A
MB3045c	esxR	secreted esat-6 like protein esxr (tb10.3) (esat-6 like protein 9)	10	0	0	10	0	0.7000	763.86	NE
MB3046c	esxS	esat-6 like protein esxs	9	3	0	6	0	0.3333	67.33	NE
MB3047c	PPE47	ppe family protein ppe47	26	17	0	9	0	0.3077	162.75	ES
MB3048c	PE29	pe family protein pe29	6	1	0	5	0	0.8333	661.80	NE
MB3049c	NA	PROBABLE TRANSPOSASE	17	0	0	17	0	0.7647	186.54	NE
MB3050c	trmU	PROBABLE tRNA (5-METHYLAMINOMETHYL-2-THIOURIDYLATE)-METHYLTRANSFERASE TRMU	13	2	0	11	0	0.4615	75.83	NE
MB3051c	iscS	cysteine desulfurase iscs (nifs protein homolog) (nitrogenase metalloclusters biosynthesis protein nifs)	17	15	0	2	0	0.1176	4.50	ES
MB3052c	NA	Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	11	0	0	11	0	0.6364	825.43	NE
MB3053c	NA	gcn5-related n-acetyltransferase	18	0	0	18	0	0.6667	197.00	NE
MB3054c	fixB	PROBABLE ELECTRON TRANSFER FLAVOPROTEIN (ALPHA-SUBUNIT) FIXB (ALPHA-ETF) (ELECTRON TRANSFER FLAVOPROTEIN LARGE SUBUNIT) (ETFLS)	12	0	12	0	0	0.0000	0.00	GD
MB3055c	fixA	PROBABLE ELECTRON TRANSFER FLAVOPROTEIN (BETA-SUBUNIT) FIXA (BETA-ETF) (ELECTRON TRANSFER FLAVOPROTEIN SMALL SUBUNIT) (ETFSS)	8	0	8	0	0	0.1250	11.00	GD
MB3056	NA	SAM-dependent methyltransferase	11	11	0	0	0	0.0000	0.00	ES
MB3057	NA	Glycogen branching enzyme, GH-57-type, archaeal (EC 2.4.1.18)	20	20	0	0	0	0.0000	0.00	ES
MB3058	NA	alpha (1->4) glucosyltransferase	11	10	0	1	0	0.1818	21.50	ES
MB3058A	NA	Conserved protein	8	0	0	8	0	0.3750	73.00	NE
MB3059	NA	unknown protein	4	0	0	4	0	0.5000	718.50	NE
MB3060c	NA	POSSIBLE TRANSFERASE	14	0	0	14	0	0.2143	502.00	NE
MB3061	NA	FOG- WD40-like repeat	19	17	0	2	0	0.1053	267.50	ES
MB3062c	TB22.2	PROBABLE CONSERVED SECRETED PROTEIN TB22.2	17	0	0	17	0	0.5882	253.80	NE
MB3063c	NA	SAM-dependent methyltransferase	16	0	0	16	0	0.6875	326.18	NE
MB3064c	NA	Methyltransferase Rv3038c, type 11	14	13	0	1	0	0.0714	201.00	ES
MB3065c	echA17	PROBABLE ENOYL-COA HYDRATASE ECHA17 (CROTONASE) (UNSATURED ACYL-CoA HYDRATASE) (ENOYL HYDRASE)	11	0	0	11	0	0.1818	68.50	NE
MB3066c	NA	NUDIX hydrolase-like protein SCO3573	13	0	0	13	0	0.3077	115.75	NE
MB3067c	NA	PROBABLE CONSERVED ATP-BINDING PROTEIN ABC TRANSPORTER	9	0	0	9	0	0.5556	143.60	NE
MB3068c	serB2	PROBABLE PHOSPHOSERINE PHOSPHATASE SERB2 (PSP) (O-PHOSPHOSERINE PHOSPHOHYDROLASE) (PSPASE)	12	0	0	12	0	0.2500	236.00	NE
MB3069c	ctaD	PROBABLE CYTOCHROME C OXIDASE POLYPEPTIDE I CTAD (CYTOCHROME AA3 SUBUNIT 1)	26	25	0	1	0	0.0385	137.00	ES
MB3070	fecB	PROBABLE FEIII-DICITRATE-BINDING PERIPLASMIC LIPOPROTEIN FECB	17	16	0	0	1	0.0588	512.00	ES
MB3071	adhC	PROBABLE NADP-DEPENDENT ALCOHOL DEHYDROGENASE ADHC	20	0	0	0	20	0.6000	553.67	GA
MB3072c	NA	conserved protein	2	0	0	0	2	0.5000	19.00	GA
MB3073c	NA	HYPOTHETICAL PROTEIN	5	0	0	0	5	0.8000	360.25	GA
MB3074c	nrdF2	RIBONUCLEOSIDE-DIPHOSPHATE REDUCTASE (BETA CHAIN) NRDF2 (RIBONUCLEOTIDE REDUCTASE SMALL SUBUNIT) (R2F PROTEIN)	24	23	0	0	1	0.0417	994.00	ES
MB3075c	NA	PROBABLE MONOOXYGENASE	35	0	0	35	0	0.8000	338.11	NE
MB3076c	NA	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY ASNC-FAMILY)	8	0	0	8	0	0.5000	497.25	NE
MB3077c	nrdE	ribonucleoside-diphosphate reductase (alpha chain) nrde (ribonucleotide reductase small subunit) (r1f protein)	56	55	0	1	0	0.0179	2152.00	ES
MB3078c	nrdI	PROBABLE NRDI PROTEIN	15	1	0	14	0	0.6667	172.00	NE
MB3079c	nrdH	PROBABLE GLUTAREDOXIN ELECTRON TRANSPORT COMPONENT OF NRDEF (GLUTAREDOXIN-LIKE PROTEIN) NRDH	9	0	0	9	0	0.0000	0.00	NE
MB3080c	NA	NADPH:quinone oxidoreductase	6	0	0	6	0	0.8333	356.00	NE
MB3081	NA	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY)	7	0	0	7	0	0.7143	258.80	NE
MB3082	dinP	possible dna-damage-inducible protein p dinp (dna polymerase v) (pol iv 2) (dna nucleotidyltransferase (dna-directed))	21	0	0	21	0	0.6667	536.43	NE
MB3083c	NA	PROBABLE SHORT CHAIN ALCOHOL DEHYDROGENASE/REDUCTASE	19	0	0	19	0	0.8421	349.38	NE
MB3084c	NA	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY)	10	0	0	10	0	0.9000	1160.78	NE
MB3085	cyp136	PROBABLE CYTOCHROME P450 136 CYP136	25	0	0	25	0	0.8000	570.10	NE
MB3086c	NA	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY GNTR-FAMILY)	25	0	0	25	0	0.6000	396.87	NE
MB3087c	fadE22b	PROBABLE ACYL-COA DEHYDROGENASE FADE22b [SECOND PART]	20	0	0	20	0	0.6000	376.50	NE
MB3088c	fadE22a	PROBABLE ACYL-COA DEHYDROGENASE FADE22a [FIRST PART]	4	0	0	4	0	0.7500	132.33	NE
MB3089	ligB	probable atp-dependent dna ligase ligb (polydeoxyribonucleotide synthase [atp]) (polynucleotide ligase [atp]) (sealase) (dna repair protein) (dna joinase)	20	0	0	20	0	0.5000	151.80	NE
MB3090	cstA	PROBABLE CARBON STARVATION PROTEIN A HOMOLOG CSTA	31	0	0	31	0	0.8065	295.32	NE
MB3091c	NA	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN	10	0	0	10	0	0.8000	371.25	NE
MB3092	mmr	MULTIDRUGS-TRANSPORT INTEGRAL MEMBRANE PROTEIN MMR	9	0	0	9	0	0.4444	715.00	NE
MB3093	NA	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY DEOR-FAMILY)	10	0	0	10	0	0.6000	625.33	NE
MB3094	NA	CONSERVED HYPOTHETICAL PROTEIN	8	0	0	8	0	0.6250	304.40	NE
ALAU	NA	tRNA-Ala	3	0	0	3	0	0.0000	0.00	NE
MB3095c	pgmA	PROBABLE PHOSPHOGLUCOMUTASE PGMA (GLUCOSE PHOSPHOMUTASE) (PGM)	32	0	0	32	0	0.5938	354.26	NE
MB3096	NA	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN	6	0	0	6	0	0.5000	43.67	NE
MB3097	NA	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN	9	0	0	9	0	0.5556	296.00	NE
MB3098	NA	CONSERVED HYPOTHETICAL PROTEIN	16	0	0	16	0	0.3750	247.00	NE
MB3099c	NA	Probable F420-dependent oxidoreductase family protein	9	0	0	9	0	0.5556	246.60	NE
MB3100c	NA	DUF488 family protein SAV0238	5	0	0	5	0	0.6000	135.00	NE
MB3101	NA	CONSERVED 13E12 REPEAT FAMILY PROTEIN	16	0	0	16	0	0.6250	412.90	NE
MB3102c	NA	Similar to citrate lyase beta chain, 3	17	0	0	17	0	0.4706	394.75	NE
MB3103	NA	Cyclase/Dehydrase	6	0	0	6	0	0.3333	415.50	NE
MB3104	NA	POSSIBLE HYDROLASE	38	0	0	38	0	0.6316	277.54	NE
MB3105	hab	PROBABLE HYDROXYLAMINOBENZENE MUTASE HAB	6	0	0	6	0	0.5000	306.33	NE
MB3106c	NA	Probable F420-dependent oxidoreductase family protein	18	0	0	18	0	0.5000	129.11	NE
MB3107c	pknK	serine/threonine-protein kinase transcriptional regulatory protein pknk (protein kinase k) (stpk k)	33	0	0	33	0	0.6364	192.19	NE
MB3108	NA	CONSERVED HYPOTHETICAL PROTEIN	19	0	0	19	0	0.3158	63.00	NE
MB3109c	virS	VIRULENCE-REGULATING TRANSCRIPTIONAL REGULATOR VIRS (ARAC/XYLS FAMILY)	19	0	0	19	0	0.5263	120.20	NE
MB3110	NA	PROBABLE MONOOXYGENASE (HYDROXYLASE)	26	0	0	26	0	0.5769	175.40	NE
MB3111	lipR	PROBABLE ACETYL-HYDROLASE/ESTERASE LIPR	14	0	0	14	0	0.5000	346.43	NE
MB3112	NA	PROBABLE SHORT-CHAIN TYPE DEHYDROGENASE/REDUCTASE	5	0	0	5	0	0.8000	44.00	NE
MB3113	adhD	PROBABLE ZINC-TYPE ALCOHOL DEHYDROGENASE ADHD (ALDEHYDE REDUCTASE)	11	0	0	11	0	0.6364	252.14	NE
MB3114	NA	possible triacylglycerol synthase (diacylglycerol acyltransferase)	14	0	0	14	0	0.7143	152.70	NE
MB3115	tgs4	putative triacylglycerol synthase (diacylglycerol acyltransferase) tgs4	13	0	0	13	0	0.8462	460.00	NE
MB3116	fadD13	PROBABLE CHAIN-FATTY-ACID-CoA LIGASE FADD13 (FATTY-ACYL-CoA SYNTHETASE)	22	0	0	22	0	0.5000	82.00	NE
MB3117	NA	unknown alanine and valine rich protein	10	0	0	10	0	0.7000	496.86	NE
MB3118	NA	conserved protein	16	0	0	16	0	0.7500	1000.75	NE
MB3119c	NA	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN	9	0	0	9	0	0.6667	354.33	NE
MB3120c	NA	HYPOTHETICAL OXIDOREDUCTASE	18	0	0	18	0	0.4444	120.62	NE
MB3121c	NA	Acyl-CoA dehydrogenase/oxidase domain protein	11	0	0	11	0	0.6364	534.00	NE
MB3122	NA	HYPOTHETICAL TRANSCRIPTIONAL REGULATORY PROTEIN	9	0	0	9	0	0.8889	234.62	NE
MB3123	NA	putative cellulase family	16	0	0	16	0	0.8125	856.69	NE
MB3124c	lipy	pe-pgrs family protein, triacylglycerol lipase lipy (esterase/lipase) (triglyceride lipase) (tributyrase)	28	0	0	28	0	0.7500	319.14	NE
MB3125c	NA	HYPOTHETICAL PROTEIN	9	0	0	9	0	0.5556	147.20	NE
MB3125A	NA	PemK-like protein	7	0	0	7	0	0.7143	1600.20	NE
MB3126c	NA	conserved protein	6	0	0	6	0	0.6667	302.75	NE
MB3127c	smpB	PROBABLE SSRA-BINDING PROTEIN SMPB	4	0	0	4	0	0.0000	0.00	NE
MB3128c	ftsX	PUTATIVE CELL DIVISION PROTEIN FTSX (SEPTATION COMPONENT-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER)	19	0	0	19	0	0.2105	100.00	NE
MB3129c	ftsE	PUTATIVE CELL DIVISION ATP-BINDING PROTEIN FTSE (SEPTATION COMPONENT-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER)	9	0	0	9	0	0.4444	93.25	NE
MB3130c	NA	HYPOTHETICAL PROLINE-RICH PROTEIN	7	0	0	7	0	0.5714	592.25	NE
MB3131c	NA	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN	12	1	0	11	0	0.6667	141.38	NE
MB3132c	prfB	PROBABLE PEPTIDE CHAIN RELEASE FACTOR 2 PRFB (RF-2)	18	18	0	0	0	0.0000	0.00	ES
MB3133	fprA	nadph:adrenodoxin oxidoreductase fpra (nadph-ferredoxin reductase)	18	0	0	18	0	0.6111	437.00	NE
MB3134c	agpS	POSSIBLE ALKYLDIHYDROXYACETONEPHOSPHATE SYNTHASE AGPS (ALKYL-DHAP SYNTHASE) (ALKYLGLYCERONE-PHOSPHATE SYNTHASE)	22	0	0	22	0	0.6364	71.57	NE
MB3135	NA	HYPOTHETICAL PROTEIN	8	0	4	4	0	0.5000	29.25	NE
MB3136	moaA1	PROBABLE MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN A MOAA1	42	0	38	4	0	0.0952	107.75	GD
MB3137	moaB1	PROBABLE PTERIN-4-ALPHA-CARBINOLAMINE DEHYDRATASE MOAB1 (PHS) (4-ALPHA-HYDROXY-TETRAHYDROPTERIN DEHYDRATASE) (PTERIN-4-A-CARBINOLAMINE DEHYDRATASE) (PHENYLALANINE HYDROXYLASE-STIMULATING PROTEIN) (PHS) (PTERIN CARBINOLAMINE DEHYDRATASE) (PCD)	9	0	0	9	0	0.4444	592.75	NE
MB3138	moaC1	PROBABLE MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN C MOAC1	14	0	13	1	0	0.2857	44.75	GD
MB3139	moaD1	PROBABLE MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN D MOAD1 (MOLYBDOPTERIN CONVERTING FACTOR SMALL SUBUNIT) (MOLYBDOPTERIN [MPT] CONVERTING FACTOR, SUBUNIT 1)	7	0	7	0	0	0.0000	0.00	GD
MB3140	NA	POSSIBLE PHOSPHATASE	8	0	8	0	0	0.1250	16.00	GD
MB3141	NA	Cytosine/adenosine deaminases	8	0	5	3	0	0.3750	33.33	GD
MB3142	NA	PROBABLE TRANSPOSASE	17	0	0	17	0	0.7647	262.77	NE
MB3143	moeB2	PROBABLE MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN MOEB2 (MPT-SYNTHASE SULFURYLASE) (MOLYBDOPTERIN SYNTHASE SULPHURYLASE)	29	0	0	29	0	0.4138	892.25	NE
MB3144	cyp141	probable cytochrome p450 141 cyp141	20	0	0	20	0	0.9000	403.00	NE
MB3145	NA	HYPOTHETICAL PROTEIN	8	0	0	8	0	0.8750	381.00	NE
MB3146	NA	HYPOTHETICAL PROTEIN	5	0	0	5	0	0.6000	359.67	NE
MB3147	moar1	transcriptional regulatory protein moar1	31	0	0	31	0	0.3548	165.27	NE
MB3148c	PPE49	ppe family protein ppe49	22	0	0	22	0	0.5455	596.50	NE
MB3149c	NA	HYPOTHETICAL PROTEIN	3	0	0	3	0	0.3333	2.00	NE
MB3150	NA	Nitroreductase	18	0	0	18	0	0.3889	298.29	NE
MB3151c	NA	CONSERVED HYPOTHETICAL PROTEIN	7	0	0	7	0	0.2857	490.50	NE
MB3152c	NA	CONSERVED HYPOTHETICAL PROTEIN	12	0	0	12	0	0.1667	4.50	NE
MB3153	NA	Putative DNA-binding protein	5	0	0	5	0	0.4000	96.00	NE
MB3154c	tgs1	triacylglycerol synthase (diacylglycerol acyltransferase) tgs1	27	0	0	27	0	0.4074	337.27	NE
MB3155	NA	Dinucleotide-utilizing enzymes involved in molybdopterin and thiamine biosynthesis family 2	15	0	0	15	0	0.5333	210.38	NE
MB3156c	devS	TWO COMPONENT SENSOR HISTIDINE KINASE DEVS	32	0	0	32	0	0.3438	144.36	NE
MB3157c	devR	TWO COMPONENT TRANSCRIPTIONAL REGULATORY PROTEIN DEVR (PROBABLY LUXR/UHPA-FAMILY)	12	0	0	12	0	0.5000	384.00	NE
MB3158c	NA	universal stress protein family protein	10	0	0	10	0	0.9000	856.89	NE
MB3159	PPE50	ppe family protein ppe50	24	0	0	24	0	0.5417	104.62	NE
MB3160	PPE51	ppe family protein ppe51	22	0	0	22	0	0.5000	554.82	NE
MB3160A	NA	Conserved protein	12	0	0	12	0	0.6667	210.50	NE
MB3161	NA	PROBABLE MONOPHOSPHATASE	9	9	0	0	0	0.0000	0.00	ES
MB3162	pflA	PROBABLE PYRUVATE FORMATE LYASE ACTIVATING PROTEIN PFLA (FORMATE ACETYLTRANSFERASE ACTIVATING ENZYME) ([PYRUVATE FORMATE-LYASE] ACTIVATING ENZYME)	22	0	0	22	0	0.7273	147.75	NE
MB3163	fadE24	PROBABLE ACYL-CoA DEHYDROGENASE FADE24	23	0	0	23	0	0.3478	85.75	NE
MB3164	fadE23	PROBABLE ACYL-CoA DEHYDROGENASE FADE23	20	0	0	20	0	0.4000	124.12	NE
MB3165	fadB4	PROBABLE NADPH QUINONE OXIDOREDUCTASE FADB4 (NADPH:QUINONE REDUCTASE) (ZETA-CRYSTALLIN)	17	0	0	17	0	0.4706	186.88	NE
MB3166c	NA	HYPOTHETICAL PROTEIN	11	0	0	11	0	1.0000	210.45	NE
MB3167	NA	PROBABLE RESPONSE REGULATOR	5	0	0	5	0	0.2000	212.00	NE
MB3168c	PPE52	ppe family protein ppe52	17	0	0	17	0	0.5882	300.50	NE
MB3169	nuoA	PROBABLE NADH DEHYDROGENASE I (CHAIN A) NUOA (NADH-UBIQUINONE OXIDOREDUCTASE CHAIN A)	12	0	0	12	0	0.5000	99.17	NE
MB3170	nuoB	PROBABLE NADH DEHYDROGENASE I (CHAIN B) NUOB (NADH-UBIQUINONE OXIDOREDUCTASE CHAIN B)	9	0	2	7	0	0.3333	101.00	NE
MB3171	nuoC	PROBABLE NADH DEHYDROGENASE I (CHAIN C) NUOC (NADH-UBIQUINONE OXIDOREDUCTASE CHAIN C)	14	0	14	0	0	0.0714	11.00	GD
MB3172	nuoD	PROBABLE NADH DEHYDROGENASE I (CHAIN D) NUOD (NADH-UBIQUINONE OXIDOREDUCTASE CHAIN D)	22	0	22	0	0	0.0909	30.00	GD
MB3173	nuoE	PROBABLE NADH DEHYDROGENASE I (CHAIN E) NUOE (NADH-UBIQUINONE OXIDOREDUCTASE CHAIN E)	9	0	9	0	0	0.1111	59.00	GD
MB3174	nuoF	PROBABLE NADH DEHYDROGENASE I (CHAIN F) NUOF (NADH-UBIQUINONE OXIDOREDUCTASE CHAIN F)	25	0	3	22	0	0.3200	162.75	NE
MB3175	nuoG	PROBABLE NADH DEHYDROGENASE I (CHAIN G) NUOG (NADH-UBIQUINONE OXIDOREDUCTASE CHAIN G)	28	0	28	0	0	0.1071	24.33	GD
MB3176	nuoH	PROBABLE NADH DEHYDROGENASE I (CHAIN H) NUOH (NADH-UBIQUINONE OXIDOREDUCTASE CHAIN H)	28	0	10	18	0	0.2857	167.62	NE
MB3177	nuoI	PROBABLE NADH DEHYDROGENASE I (CHAIN I) NUOI (NADH-UBIQUINONE OXIDOREDUCTASE CHAIN I)	23	0	0	23	0	0.3913	114.00	NE
MB3178	nuoJ	PROBABLE NADH DEHYDROGENASE I (CHAIN J) NUOJ (NADH-UBIQUINONE OXIDOREDUCTASE CHAIN J)	10	0	0	10	0	0.3000	66.33	NE
MB3179	nuoK	PROBABLE NADH DEHYDROGENASE I (CHAIN K) NUOK (NADH-UBIQUINONE OXIDOREDUCTASE CHAIN K)	6	0	0	6	0	0.0000	0.00	NE
MB3180	nuoL	PROBABLE NADH DEHYDROGENASE I (CHAIN L) NUOL (NADH-UBIQUINONE OXIDOREDUCTASE CHAIN L)	36	0	20	16	0	0.2222	216.00	GD
MB3181	nuoM	PROBABLE NADH DEHYDROGENASE I (CHAIN M) NUOK (NADH-UBIQUINONE OXIDOREDUCTASE CHAIN M)	33	0	33	0	0	0.1818	24.00	GD
MB3182	nuoN	PROBABLE NADH DEHYDROGENASE I (CHAIN N) NUON (NADH-UBIQUINONE OXIDOREDUCTASE CHAIN N)	32	0	8	24	0	0.5938	133.37	NE
MB3183c	PPE53	ppe family protein ppe53	27	0	0	27	0	0.5185	123.29	NE
MB3184c	PPE70	PPE FAMILY PROTEIN	34	0	0	34	0	0.5588	107.00	NE
MB3185c	NA	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY)	8	0	0	8	0	0.3750	1430.67	NE
MB3186c	NA	POSSIBLE DIOXYGENASE	19	0	0	19	0	0.7895	240.07	NE
MB3187c	NA	POSSIBLE INTEGRAL MEMBRANE PROTEIN	14	0	0	14	0	0.3571	627.20	NE
MB3188c	NA	POSSIBLE CONSERVED SECRETED PROTEIN	15	0	0	15	0	0.5333	246.50	NE
MB3189c	moxR3	PROBABLE METHANOL DEHYDROGENASE TRANSCRIPTIONAL REGULATORY PROTEIN MOXR3	13	0	0	13	0	0.3846	1020.00	NE
MB3190c	NA	unknown protein	6	0	0	6	0	0.5000	129.00	NE
MB3191c	NA	CONSERVED HYPOTHETICAL PROTEIN	16	0	0	16	0	0.3750	29.17	NE
MB3192c	NA	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY)	10	0	0	10	0	0.3000	37.67	NE
MB3193	NA	putative aminoglycoside phosphotransferase	20	0	0	20	0	0.3000	131.00	NE
MB3194	NA	conserved protein	20	0	0	20	0	0.5500	190.00	NE
MB3195	aofH	PROBABLE FLAVIN-CONTAINING MONOAMINE OXIDASE AOFH (AMINE OXIDASE) (MAO)	18	0	0	18	0	0.4444	44.00	NE
MB3196c	hpx	POSSIBLE NON-HEME HALOPEROXIDASE HPX	14	0	0	14	0	0.6429	177.56	NE
MB3197c	NA	HYPOTHETICAL PROTEIN	18	0	0	18	0	0.6667	307.92	NE
MB3198c	NA	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR/ACRR-FAMILY)	8	1	0	7	0	0.2500	962.50	NE
MB3199	NA	PROBABLE SHORT-CHAIN DEHYDROGENASE/REDUCTASE	13	7	0	6	0	0.3077	75.25	ES
MB3200	NA	POSSIBLE AMIDASE (AMINOHYDROLASE)	22	0	0	22	0	0.5455	291.67	NE
MB3201c	mesTb	PROBABLE EPOXIDE HYDROLASE MESTB [SECOND PART] (EPOXIDE HYDRATASE) (ARENE-OXIDE HYDRATASE)	2	0	0	2	0	0.5000	39.00	NE
MB3202c	mesTa	PROBABLE EPOXIDE HYDROLASE MESTA [FIRST PART] (EPOXIDE HYDRATASE) (ARENE-OXIDE HYDRATASE)	13	0	0	13	0	0.6923	265.33	NE
MB3203	NA	POSSIBLE PEROXIDASE (NON-HAEM PEROXIDASE)	8	0	0	8	0	0.3750	96.67	NE
MB3204	NA	Putative F420H(2)-dependent quinone reductase Rv3178 (Fqr) (EC 1.1.98.-)	8	0	0	8	0	0.3750	279.00	NE
MB3205	NA	ATPase	15	0	0	15	0	0.6000	483.00	NE
MB3206c	vapC49	Predicted nucleic acid-binding protein, contains PIN domain	6	0	0	6	0	0.6667	8.25	NE
MB3207c	vapB49	Antitoxin of toxin-antitoxin stability system	6	0	0	6	0	0.1667	635.00	NE
MB3208	higB3	Toxin HigB	1	0	0	1	0	1.0000	892.00	NE
MB3209	NA	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN	3	0	0	3	0	1.0000	151.67	NE
MB3210	NA	CONSERVED HYPOTHETICAL PROTEIN	7	0	0	7	0	0.7143	421.00	NE
MB3211	NA	CONSERVED HYPOTHETICAL PROTEIN	9	0	0	9	0	0.8889	350.38	NE
MB3212c	NA	HYPOTHETICAL PROTEIN	23	0	0	23	0	0.5217	676.00	NE
MB3212A	NA	Conserved protein	8	0	0	8	0	0.8750	228.43	NE
MB3213c	NA	PROBABLE TRANSPOSASE	19	0	0	19	0	0.7895	462.13	NE
METU	NA	tRNA-Met	3	3	0	0	0	0.0000	0.00	ES
MB3214	NA	Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases	4	0	0	0	4	0.7500	728.00	GA
MB3215c	NA	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN	83	0	83	0	0	0.2048	30.71	GD
