#HMM - Genes
#command line: python3 /Users/jenniferstiens/anaconda3/envs/python38/bin/transit hmm output/A1_insertions.wig,output/C1_insertions.wig ref_seqs/Mbovis_LT708304.prot_table output/transit/hmm_pos_exp1.txt
#summary of gene calls: ES=497, GD=239, NE=3292, GA=7, N/A=10
#key: ES=essential, GD=insertions cause growth-defect, NE=non-essential, GA=insertions confer growth-advantage, N/A=not analyzed (genes with 0 TA sites)
#ORF	gene	annotation	TAs	ES sites	GD sites	NE sites	GA sites	saturation	mean	call
MB3432	NA	possible s-adenosylmethionine-dependent methyltransferase	19	0	0	19	0	0.5263	530.90	NE
MB3433	NA	PROBABLE HYDROLASE	15	0	0	15	0	0.4667	332.86	NE
MB3434	NA	conserved protein	36	0	0	36	0	0.6944	639.36	NE
MB3436c	NA	conserved hypothetical protein	25	0	0	25	0	0.6800	411.76	NE
MB3437c	NA	HYPOTHETICAL PROTEIN	27	0	0	27	0	0.6667	332.89	NE
MB3438c	NA	formyltransferase	11	0	0	11	0	0.7273	867.88	NE
MB3439c	NA	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN	9	0	0	9	0	0.6667	611.67	NE
MB3440	NA	PROBABLE DIOXYGENASE	17	0	0	17	0	0.5294	458.00	NE
MB3441	vapb47	possible antitoxin vapb47	3	0	0	3	0	0.6667	668.00	NE
MB3442	vapc47	possible toxin vapc47. contains pin domain.	9	0	0	9	0	0.7778	448.43	NE
MB3443c	choD	cholesterol oxidase chod (cholesterol-o2 oxidoreductase)	22	0	0	22	0	0.6364	458.14	NE
MB3444c	guaB3	PROBABLE INOSINE-5'-MONOPHOSPHATE DEHYDROGENASE GUAB3 (IMP DEHYDROGENASE) (INOSINIC ACID DEHYDROGENASE) (INOSINATE DEHYDROGENASE) (IMP OXIDOREDUCTASE) (INOSINE-5'-MONOPHOSPHATE OXIDOREDUCTASE) (IMPDH) (IMPD)	14	0	0	14	0	0.6429	79.67	NE
MB3445c	guaB2	PROBABLE INOSINE-5'-MONOPHOSPHATE DEHYDROGENASE GUAB2 (IMP DEHYDROGENASE) (INOSINIC ACID DEHYDROGENASE) (INOSINATE DEHYDROGENASE) (IMP OXIDOREDUCTASE) (INOSINE-5'-MONOPHOSPHATE OXIDOREDUCTASE) (IMPDH) (IMPD)	16	0	0	16	0	0.1250	31.50	NE
MB3446	NA	CONSERVED HYPOTHETICAL PROTEIN	9	0	0	9	0	0.8889	159.62	NE
MB3447c	NA	unknown alanine and proline rich protein	7	0	7	0	0	0.2857	4.00	GD
MB3448c	sigD	PROBABLE ALTERNATIVE RNA POLYMERASE SIGMA-D FACTOR SIGD	10	0	10	0	0	0.3000	16.33	GD
MB3449c	NA	CONSERVED HYPOTHETICAL PROTEIN	11	0	5	6	0	0.4545	498.40	NE
MB3450	whiB3	transcriptional regulatory protein whib-like whib3. contains [4fe-4s] cluster.	5	0	0	5	0	1.0000	60.20	NE
MB3451c	groEL1	60 KDA CHAPERONIN 1 GROEL1 (PROTEIN CPN60-1) (GROEL PROTEIN 1)	16	0	5	11	0	0.4375	446.71	NE
MB3452c	groES	10 KDA CHAPERONIN GROES (PROTEIN CPN10) (PROTEIN GROES) (BCG-A HEAT SHOCK PROTEIN) (10 KDA ANTIGEN)	5	0	5	0	0	0.2000	24.00	GD
MB3453c	gcp	PROBABLE O-SIALOGLYCOPROTEIN ENDOPEPTIDASE GCP (GLYCOPROTEASE)	12	0	0	12	0	0.5000	386.67	NE
MB3454c	rimI	ribosomal-protein-alanine acetyltransferase rimi (acetylating enzyme for n-terminal of ribosomal protein s18)	11	0	0	11	0	0.4545	143.20	NE
MB3455c	NA	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB	12	0	0	12	0	0.5833	379.86	NE
MB3456c	tsaE	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	6	6	0	0	0	0.0000	0.00	ES
MB3457c	alr	alanine racemase alr	21	15	0	6	0	0.1429	126.33	ES
MB3458c	NA	HYPOTHETICAL PROTEIN	10	0	0	10	0	0.5000	58.00	NE
MB3459	PPE57	ppe family protein ppe57	25	0	0	25	0	0.4800	218.25	NE
MB3460c	NA	POSSIBLE TRANSPOSASE	24	0	0	24	0	0.6250	343.67	NE
MB3461c	NA	possible transposase (fragment)	9	0	0	9	0	0.5556	334.40	NE
MB3462c	gadB	PROBABLE GLUTAMATE DECARBOXYLASE GADB	23	0	0	23	0	0.6957	577.25	NE
MB3463c	nnr	NAD(P)H-hydrate epimerase (EC 5.1.99.6) / ADP-dependent (S)-NAD(P)H-hydrate dehydratase (EC 4.2.1.136)	10	0	0	10	0	0.6000	274.50	NE
MB3464c	NA	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN	11	0	0	11	0	0.7273	226.00	NE
MB3465c	NA	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN	13	0	0	13	0	0.8462	538.82	NE
MB3466c	glmS	PROBABLE GLUCOSAMINE--FRUCTOSE-6-PHOSPHATE AMINOTRANSFERASE [ISOMERIZING] GLMS (HEXOSEPHOSPHATE AMINOTRANSFERASE) (D-FRUCTOSE-6-PHOSPHATE AMIDOTRANSFERASE) (GFAT) (L-GLUTAMINE-D-FRUCTOSE-6-PHOSPHATE AMIDOTRANSFERASE) (GLUCOSAMINE-6-PHOSPHATE SYNTHASE)	31	31	0	0	0	0.0000	0.00	ES
MB3467	NA	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN	10	0	0	10	0	0.4000	1181.75	NE
MB3468	NA	conserved protein	13	0	0	13	0	0.7692	308.50	NE
MB3469c	NA	Conserved alanine and proline rich protein	10	0	0	10	0	0.9000	236.33	NE
MB3470c	NA	HYPOTHETICAL PROTEIN	8	2	0	6	0	0.6250	850.20	NE
MB3471c	mrsA	PROBABLE PHOSPHO-SUGAR MUTASE / MRSA PROTEIN HOMOLOG	15	15	0	0	0	0.0667	3.00	ES
MB3472c	rpsI	30s ribosomal protein s9 rpsi	7	5	0	2	0	0.1429	28.00	ES
MB3473c	rplM	50s ribosomal protein l13 rplm	7	7	0	0	0	0.0000	0.00	ES
MB3474c	esxT	putative esat-6 like protein esxt	5	0	0	5	0	0.6000	233.00	NE
MB3475c	esxU	ESAT-6 like protein EsxU	4	0	0	4	0	0.5000	641.50	NE
MB3476c	NA	Membrane protein Rv3446c, component of Type VII secretion system ESX-4	15	0	0	15	0	0.5333	41.25	NE
MB3477c	eccc4	esx conserved component eccc4. esx-4 type vii secretion system protein. probable membrane protein.	46	0	0	46	0	0.3478	267.50	NE
MB3478	eccd4	esx conserved component eccd4. esx-4 type vii secretion system protein. probable integral membrane protein.	26	0	0	26	0	0.3462	290.56	NE
MB3479	mycp4	probable membrane-anchored mycosin mycp4 (serine protease) (subtilisin-like protease) (subtilase-like) (mycosin-4)	22	0	0	22	0	0.5455	529.58	NE
MB3480c	eccb4	esx conserved component eccb4. esx-4 type vii secretion system protein. probable membrane protein.	16	0	0	16	0	0.6875	228.36	NE
MB3481	cut3	PROBABLE CUTINASE PRECURSOR CUT3	15	0	0	15	0	0.6000	380.56	NE
MB3482	cut4	PROBABLE CUTINASE PRECURSOR CUT4	8	0	0	8	0	0.6250	807.20	NE
MB3483	NA	probable conserved integral membrane protein	42	0	0	42	0	0.6190	183.31	NE
MB3484c	truA	PROBABLE TRNA PSEUDOURIDINE SYNTHASE A TRUA (PSEUDOURIDYLATE SYNTHASE I) (PSEUDOURIDINE SYNTHASE I) (URACIL HYDROLYASE)	10	0	0	10	0	0.3000	157.00	NE
MB3485c	rplQ	50s ribosomal protein l17 rplq	8	0	0	8	0	0.0000	0.00	NE
MB3486c	rpoA	PROBABLE DNA-DIRECTED RNA POLYMERASE (ALPHA CHAIN) RPOA (TRANSCRIPTASE ALPHA CHAIN) (RNA POLYMERASE ALPHA SUBUNIT) (DNA-DIRECTED RNA NUCLEOTIDYLTRANSFERASE)	14	13	0	1	0	0.0714	231.00	ES
MB3487c	rpsD	30s ribosomal protein s4 rpsd	14	14	0	0	0	0.0000	0.00	ES
MB3488c	rpsK	30s ribosomal protein s11 rpsk	3	3	0	0	0	0.0000	0.00	ES
MB3489c	rpsM	30s ribosomal protein s13 rpsm	11	11	0	0	0	0.0000	0.00	ES
MB3490c	rpmJ	50s ribosomal protein l36 rpmj	3	0	0	3	0	0.0000	0.00	NE
MB3491c	infA	PROBABLE TRANSLATION INITIATION FACTOR IF-1 INFA	6	0	0	6	0	0.1667	302.00	NE
MB3492	NA	Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases	18	0	0	18	0	0.6667	940.67	NE
MB3493	rmlB1	dtdp-glucose 4,6-dehydratase rmlb	23	23	0	0	0	0.0000	0.00	ES
MB3494	rmlC	dtdp-4-dehydrorhamnose 3,5-epimerase rmlc (dtdp-4-keto-6-deoxyglucose 3,5-epimerase) (dtdp-l-rhamnose synthetase) (thymidine diphospho-4-keto-rhamnose 3,5-epimerase)	9	9	0	0	0	0.0000	0.00	ES
MB3495	NA	CONSERVED HYPOTHETICAL PROTEIN	11	3	0	8	0	0.5455	140.33	NE
MB3496	NA	13E12 repeat family protein	14	0	0	14	0	0.7857	118.64	NE
MB3497c	rmlB2	possible dtdp-glucose 4,6-dehydratase	18	0	0	18	0	0.5000	668.67	NE
MB3498c	mhpE	PROBABLE 4-HYDROXY-2-OXOVALERATE ALDOLASE MHPE (HOA)	12	0	0	12	0	0.5000	92.83	NE
MB3499c	ilvB2	PROBABLE ACETOLACTATE SYNTHASE (LARGE SUBUNIT) ILVB2 (AHAS) (ACETOHYDROXY-ACID SYNTHASE LARGE SUBUNIT) (ALS)	20	0	0	20	0	0.5000	455.50	NE
MB3500c	NA	Mannose-6-phosphate isomerase	6	0	0	6	0	0.6667	351.50	NE
MB3501	NA	conserved protein	12	0	0	12	0	0.5000	208.17	NE
MB3502c	bpoA	POSSIBLE PEROXIDASE BPOA (NON-HAEM PEROXIDASE)	9	0	0	9	0	0.5556	166.80	NE
MB3503c	kgtP	PROBABLE DICARBOXYLIC ACID TRANSPORT INTEGRAL MEMBRANE PROTEIN KGTP (DICARBOXYLATE TRANSPORTER)	39	0	0	39	0	0.6923	163.37	NE
MB3504	PE31	pe family protein pe31	6	0	0	6	0	0.8333	182.40	NE
MB3505	PPE60	pe family protein ppe60	19	0	0	19	0	0.5263	138.70	NE
MB3507	NA	HYPOTHETICAL PROTEIN [FIRST PART]	14	0	0	14	0	0.6429	168.44	NE
MB3508	NA	HYPOTHETICAL TRANSMEMBRANE PROTEIN [SECOND PART]	15	0	0	15	0	0.2667	174.75	NE
MB3509c	NA	CONSERVED HYPOTHETICAL PROTEIN [SECOND PART]	15	0	0	15	0	0.4667	307.71	NE
MB3510c	NA	CONSERVED HYPOTHETICAL PROTEIN [FIRST PART]	14	0	0	14	0	0.6429	163.33	NE
MB3511c	NA	PROBABLE INTEGRAL MEMBRANE PROTEIN	10	0	0	10	0	0.4000	15.25	NE
MB3512c	NA	PROBABLE CONSERVED MEMBRANE PROTEIN	11	0	0	11	0	0.6364	428.57	NE
MB3513c	NA	possible exported protein	11	0	0	11	0	0.8182	213.11	NE
MB3514	cpsA	Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr, subfamily A1	28	0	0	28	0	0.6786	220.21	NE
MB3515c	NA	PROBABLE SHORT-CHAIN TYPE DEHYDROGENASE/REDUCTASE	11	0	0	11	0	0.5455	570.83	NE
MB3516	NA	DoxX family protein	6	0	0	6	0	0.8333	383.80	NE
MB3517c	lipF	PROBABLE ESTERASE/LIPASE LIPF	23	0	0	23	0	0.7391	568.71	NE
MB3518	NA	Transcriptional regulator, PadR family	5	0	0	5	0	0.2000	55.00	NE
MB3519	NA	unknown protein	4	0	0	4	0	0.7500	49.00	NE
MB3520	otsA	alpha, alpha-trehalose-phosphate synthase [udp-forming] otsa (trehalose-6-phosphate synthase) (udp-glucose-glucosephosphate glucosyltransferase) (trehalosephosphate-udp glucosyltransferase) (trehalose-6-phosphate synthetase) (trehalose-phosphate synthase) (trehalose-phosphate synthetase) (transglucosylase) (trehalosephosphate-udp glucosyl transferase)	31	0	0	31	0	0.3226	102.60	NE
MB3521	NA	unknown protein	12	0	0	12	0	0.5833	347.29	NE
MB3522c	NA	FIG00820195: MCE associated membrane protein	11	0	0	11	0	0.4545	329.40	NE
MB3523c	NA	FIG00821219: MCE associated membrane protein	13	0	0	13	0	0.4615	214.17	NE
MB3524c	mce4F	MCE-FAMILY PROTEIN MCE4F	26	0	0	26	0	0.6923	313.28	NE
MB3525c	lprN	POSSIBLE MCE-FAMILY LIPOPROTEIN LPRN (MCE-FAMILY LIPOPROTEIN MCE4E)	14	0	0	14	0	0.6429	755.89	NE
MB3526c	mce4D	MCE-FAMILY PROTEIN MCE4D	26	0	0	26	0	0.5769	341.40	NE
MB3527c	mce4C	MCE-FAMILY PROTEIN MCE4C	18	0	0	18	0	0.6111	198.64	NE
MB3528c	mce4B	MCE-FAMILY PROTEIN MCE4B	13	0	0	13	0	0.8462	263.27	NE
MB3529c	mce4A	MCE-FAMILY PROTEIN MCE4A	31	0	0	31	0	0.5161	526.69	NE
MB3530c	yrbE4B	conserved integral membrane protein yrbe4b. possible abc transporter.	23	0	0	23	0	0.6957	586.75	NE
MB3531c	yrbE4A	conserved integral membrane protein yrbe4a. possible abc transporter.	11	0	0	11	0	0.4545	276.60	NE
MB3532c	NA	probable short-chain type dehydrogenase/reductase. possible 17-beta-hydroxysteroid dehydrogenase.	11	0	0	11	0	0.2727	81.33	NE
MB3533c	fdxD	PROBABLE FERREDOXIN FDXD	3	0	0	3	0	1.0000	87.33	NE
MB3534	fadE26	PROBABLE ACYL-COA DEHYDROGENASE FADE26	20	0	0	20	0	0.5500	435.27	NE
MB3535	fadE27	PROBABLE ACYL-COA DEHYDROGENASE FADE27	13	0	0	13	0	0.3846	369.00	NE
MB3536	fadD17	fatty-acid-coa synthetase fadd17 (fatty-acid-coa synthase) (fatty-acid-coa ligase)	26	0	0	26	0	0.5769	287.20	NE
MB3537	PE_PGRS53	pe-pgrs family protein pe_pgrs53	40	0	25	15	0	0.4500	133.06	GD
MB3538	PE_PGRS54	pe-pgrs family protein pe_pgrs54	37	0	0	37	0	0.3243	340.83	NE
MB3539c	ilvX	PROBABLE ACETOHYDROXYACID SYNTHASE ILVX (ACETOLACTATE SYNTHASE)	23	0	0	23	0	0.7391	365.71	NE
MB3540c	NA	Amidohydrolase family protein	16	0	0	16	0	0.6875	307.18	NE
MB3541	PE_PGRS55	pe-pgrs family protein pe_pgrs56	54	0	0	54	0	0.4815	211.42	NE
MB3542c	fadD18	PROBABLE FATTY-ACID-COA LIGASE FADD18 (FRAGMENT) (FATTY-ACID-COA SYNTHETASE) (FATTY-ACID-COA SYNTHASE)	16	0	0	16	0	0.8125	420.85	NE
MB3543	PE_PGRS57	pe-pgrs family protein pe_pgrs57	24	0	0	24	0	0.2917	294.57	NE
MB3544c	fadD19	fatty-acid-coa ligase fadd19 (fatty-acid-coa synthetase) (fatty-acid-coa synthase)	30	0	0	30	0	0.6000	276.94	NE
MB3545	echA19	POSSIBLE ENOYL-COA HYDRATASE ECHA19 (ENOYL HYDRASE) (UNSATURATED ACYL-COA HYDRATASE) (CROTONASE)	8	0	0	8	0	0.3750	192.67	NE
MB3546	NA	CONSERVED HYPOTHETICAL PROTEIN	15	0	0	15	0	0.6667	347.20	NE
MB3547c	cyp142b	PROBABLE CYTOCHROME P450 MONOOXYGENASE 142 CYP142B [SECOND PART]	7	0	0	7	0	0.2857	688.00	NE
MB3548c	cyp142a	PROBABLE CYTOCHROME P450 MONOOXYGENASE 142 CYP142A [FIRST PART]	6	0	0	6	0	0.5000	486.00	NE
MB3549	NA	Carboxy-Lyase	11	0	0	11	0	0.6364	23.57	NE
MB3550c	NA	POSSIBLE COENZYME F420-DEPENDENT OXIDOREDUCTASE	16	0	0	16	0	0.5625	1090.78	NE
MB3551	NA	Predicted nucleic-acid-binding protein containing a Zn-ribbon	16	0	0	16	0	0.7500	288.08	NE
MB3552	ltp4	possible lipid transfer protein or keto acyl-coa thiolase ltp4	19	0	0	19	0	0.5263	689.80	NE
MB3553	ltp3	probable lipid carrier protein or keto acyl-coa thiolase ltp3	19	0	0	19	0	0.5789	167.00	NE
MB3554	NA	PROBABLE CONSERVED MEMBRANE PROTEIN	21	0	0	21	0	0.7143	275.80	NE
MB3555c	NA	POSSIBLE SIDEROPHORE-BINDING PROTEIN	9	0	0	9	0	0.5556	278.20	NE
MB3556	ksha	oxygenase component of 3-ketosteroid-9-alpha-hydroxylase ksha	22	0	0	22	0	0.4545	185.60	NE
MB3557	NA	HYPOTHETICAL PROTEIN	7	0	0	7	0	0.5714	119.25	NE
MB3558c	NA	unknown protein	37	30	0	4	3	0.1081	424.25	ES
MB3559c	NA	Sulfotransferase	26	10	0	16	0	0.3077	382.25	NE
MB3560c	NA	POSSIBLE OXIDOREDUCTASE	17	0	0	17	0	0.3529	30.00	NE
MB3561c	NA	link to sulfotransferase activity	24	0	0	24	0	0.5417	207.38	NE
MB3562	PPE61	ppe family protein ppe61	21	0	0	0	21	0.6190	316.31	GA
MB3563c	PPE62	ppe family protein ppe62	20	0	16	4	0	0.5000	102.20	GD
MB3564c	hsaf	PROBABLE 4-HYDROXY-2-OXOVALERATE ALDOLASE (HOA)	10	0	0	10	0	0.6000	75.33	NE
MB3565c	hsag	PROBABLE ACETALDEHYDE DEHYDROGENASE (ACETALDEHYDE DEHYDROGENASE [ACETYLATING])	12	0	0	12	0	0.5833	193.43	NE
MB3566c	hsae	PROBABLE HYDRATASE	9	0	0	9	0	0.6667	353.50	NE
MB3567	kstd	PROBABLE DEHYDROGENASE	37	16	0	21	0	0.1892	169.86	NE
MB3568	NA	probable dehydrogenase. possible 2-enoyl acyl-coa hydratase.	15	4	0	11	0	0.1333	190.00	NE
MB3569	PPE63	ppe family protein ppe63	31	0	0	31	0	0.5806	198.22	NE
MB3570c	ltp2	probable lipid transfer protein or keto acyl-coa thiolase ltp2	19	17	0	2	0	0.1053	193.50	ES
MB3571c	NA	Enoyl coenzyme A hydratase IgrE	8	8	0	0	0	0.0000	0.00	ES
MB3572c	NA	Acyl-CoA transferase domain of IgrD / Nucleic-acid-binding domain of IgrD	14	13	0	1	0	0.0714	67.00	ES
MB3573c	fadE29	PROBABLE ACYL-COA DEHYDROGENASE FADE29	17	17	0	0	0	0.0588	1.00	ES
MB3574c	fadE28	PROBABLE ACYL-COA DEHYDROGENASE FADE28	16	4	0	12	0	0.1250	452.50	NE
MB3575c	cyp125	PROBABLE CYTOCHROME P450 125 CYP125	25	0	0	25	0	0.4800	229.75	NE
MB3576	fadA5	PROBABLE ACETYL-COA ACETYLTRANSFERASE FADA5 (ACETOACETYL-COA THIOLASE)	6	0	0	6	0	0.5000	701.00	NE
MB3577	ddn	deazaflavin-dependent nitroreductase ddn	12	0	0	12	0	0.8333	279.20	NE
MB3578c	NA	PROBABLE SHORT-CHAIN TYPE DEHYDROGENASE/REDUCTASE	9	0	0	9	0	0.7778	197.00	NE
MB3579c	NA	PROBABLE SHORT-CHAIN TYPE DEHYDROGENASE/REDUCTASE	11	0	0	11	0	0.6364	128.86	NE
MB3580	echA20	PROBABLE ENOYL-COA HYDRATASE ECHA20 (ENOYL HYDRASE) (UNSATURATED ACYL-COA HYDRATASE) (CROTONASE)	6	0	0	6	0	0.6667	153.50	NE
MB3581	NA	POSSIBLE COA-TRANSFERASE (ALPHA SUBUNIT)	16	0	0	16	0	0.1875	502.33	NE
MB3582	NA	POSSIBLE COA-TRANSFERASE (BETA SUBUNIT)	10	0	0	10	0	0.2000	469.00	NE
MB3583	NA	POSSIBLE OXIDOREDUCTASE	9	0	0	9	0	0.4444	103.75	NE
MB3584	fdxB	POSSIBLE ELECTRON TRANSFER PROTEIN FDXB	31	0	0	31	0	0.6452	246.55	NE
MB3585c	NA	conserved protein	12	0	0	12	0	0.3333	124.75	NE
MB3586c	fadA6	PROBABLE ACETYL-COA ACETYLTRANSFERASE FADA6 (ACETOACETYL-COA THIOLASE)	17	0	0	17	0	0.2941	294.00	NE
MB3587c	NA	transcriptional regulatory protein (probably tetr-family)	16	0	0	16	0	0.6250	255.70	NE
MB3588	PPE64	ppe family protein ppe64	18	0	0	18	0	0.6667	468.25	NE
MB3589c	NA	probable oxidoreductase	8	0	0	8	0	0.1250	122.00	NE
MB3590c	fadE30	PROBABLE ACYL-COA DEHYDROGENASE FADE30	13	0	0	13	0	0.5385	1308.00	NE
MB3591	fadD3	PROBABLE FATTY-ACID-COA LIGASE FADD3 (FATTY-ACID-COA SYNTHETASE) (FATTY-ACID-COA SYNTHASE)	15	0	5	10	0	0.4667	78.43	NE
MB3592	fadE31	PROBABLE ACYL-COA DEHYDROGENASE FADE31	12	0	12	0	0	0.0833	5.00	GD
MB3593	fadE32	PROBABLE ACYL-COA DEHYDROGENASE FADE32	11	0	10	1	0	0.2727	27.67	GD
MB3594	fadE33	PROBABLE ACYL-COA DEHYDROGENASE FADE33	11	0	0	11	0	0.2727	311.00	NE
MB3595	aspB	POSSIBLE ASPARTATE AMINOTRANSFERASE ASPB (TRANSAMINASE A) (ASPAT) (GLUTAMIC--OXALOACETIC TRANSAMINASE) (GLUTAMIC--ASPARTIC TRANSAMINASE)	19	0	0	19	0	0.2105	542.25	NE
MB3596c	nat	ARYLAMINE N-ACETYLTRANSFERASE NAT (ARYLAMINE ACETYLASE)	16	0	0	16	0	0.2500	69.25	NE
MB3597c	NA	HYPOTHETICAL PROTEIN	3	0	0	3	0	0.3333	26.00	NE
MB3598c	hsab	possible oxidoreductase. possible 3-hydroxy-9,10-seconandrost-1,3,5(10)-triene-9,17-dione hydroxylase.	9	0	0	9	0	0.3333	116.67	NE
MB3599c	hsac	3,4-dhsa dioxygenase	16	0	0	16	0	0.1875	1320.00	NE
MB3600c	hsad	4,9-dhsa hydrolase	14	0	11	3	0	0.2143	45.00	GD
MB3601c	hsaa	possible oxidoreductase. possible 3-hydroxy-9,10-seconandrost-1,3,5(10)-triene-9,17-dione hydroxylase.	18	0	13	5	0	0.3889	26.86	GD
MB3602	kshb	reductase component of 3-ketosteroid-9-alpha-hydroxylase kshb	13	0	0	13	0	0.6923	39.44	NE
MB3603	NA	unknown protein	9	0	0	9	0	0.7778	52.71	NE
MB3604c	fadE34	PROBABLE ACYL-COA DEHYDROGENASE FADE34	24	0	0	24	0	0.4167	196.00	NE
MB3605	kstr	transcriptional regulatory protein kstr (probably tetr-family)	14	0	0	14	0	0.6429	409.44	NE
MB3606c	NA	TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY LACI-FAMILY)	19	0	0	19	0	0.4211	210.12	NE
MB3607	lppH	POSSIBLE CONSERVED LIPOPROTEIN LPPH	14	0	0	14	0	0.5714	215.38	NE
MB3608	NA	Zn-dependent hydrolases of the beta-lactamase fold	14	10	0	4	0	0.0714	603.00	ES
MB3609	arsB2	POSSIBLE ARSENICAL PUMP INTEGRAL MEMBRANE PROTEIN ARSB2	16	0	0	16	0	0.8125	224.46	NE
MB3610c	NA	possible trna/rrna methyltransferase	12	0	0	12	0	0.5833	658.43	NE
MB3611c	cysS1	CYSTEINYL-TRNA SYNTHETASE 1 CYSS1 (CYSTEINE--TRNA LIGASE 1) (CYSRS 1) (CYSTEINE TRANSLASE)	28	27	0	1	0	0.0357	160.00	ES
MB3612c	ispF	PROBABLE 2C-METHYL-D-ERYTHRITOL 2,4-CYCLODIPHOSPHATE SYNTHASE ISPF (MECPS)	5	5	0	0	0	0.0000	0.00	ES
MB3613c	ispD	4-diphosphocytidyl-2c-methyl-d-erythritol synthase ispd (mep cytidylyltransferase) (mct)	13	13	0	0	0	0.0000	0.00	ES
MB3614c	NA	possible transcription factor	8	8	0	0	0	0.0000	0.00	ES
MB3615	lpqE	POSSIBLE CONSERVED LIPOPROTEIN LPQE	7	0	0	7	0	0.7143	1006.00	NE
MB3616	radA	DNA REPAIR PROTEIN RADA (DNA REPAIR PROTEIN SMS)	22	0	0	22	0	0.6364	642.21	NE
MB3617	disA	DNA integrity scanning protein DisA	15	0	0	15	0	0.5333	290.12	NE
MB3618c	NA	PROBABLE CONSERVED MEMBRANE PROTEIN	15	0	14	1	0	0.0667	17.00	GD
MB3619c	canb	beta-carbonic anhydrase canb	8	0	8	0	0	0.0000	0.00	GD
MB3620	mutY	probable adenine glycosylase muty	16	0	1	15	0	0.5625	89.78	NE
MB3621c	PE_PGRS58	pe-pgrs family protein pe_pgrs58	22	0	0	22	0	0.3636	146.88	NE
MB3622c	NA	possible hydrolase	16	0	0	16	0	0.3750	100.67	NE
MB3623	mhud	possible heme degrading protein mhud	3	0	0	3	0	1.0000	396.00	NE
MB3624	lpqF	PROBABLE CONSERVED LIPOPROTEIN LPQF	20	0	0	20	0	0.4000	323.12	NE
MB3625	NA	Phage endolysin	16	0	0	16	0	0.6250	339.40	NE
MB3626c	PE_PGRS59	pe-pgrs family protein pe_pgrs59	18	0	0	18	0	0.5556	140.00	NE
MB3627c	clpC	probable atp-dependent protease atp-binding subunit clpc1	30	30	0	0	0	0.0000	0.00	ES
MB3628c	lsr2	iron-regulated h-ns-like protein lsr2	5	5	0	0	0	0.0000	0.00	ES
MB3629c	lysS	LYSYL-TRNA SYNTHETASE 1 LYSS (LYSINE--TRNA LIGASE 1) (LYSRS 1) (LYSINE TRANSLASE)	31	31	0	0	0	0.0000	0.00	ES
MB3629A	NA	Hypothetical short protein	2	0	0	2	0	0.5000	336.00	NE
MB3630c	coaX	Pantothenate kinase type III, CoaX-like (EC 2.7.1.33)	13	0	0	13	0	0.7692	255.60	NE
MB3631c	panD	PROBABLE ASPARTATE 1-DECARBOXYLASE PRECURSOR PAND (ASPARTATE ALPHA-DECARBOXYLASE)	10	8	0	2	0	0.1000	23.00	ES
MB3632c	panC	pantoate--beta-alanine ligase panc (pantothenate synthetase) (pantoate activating enzyme)	13	13	0	0	0	0.0000	0.00	ES
MB3633c	NA	Ketopantoate reductase PanG (EC 1.1.1.169)	13	5	0	8	0	0.1538	405.00	NE
MB3634c	NA	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN RICH IN ALANINE AND ARGININE AND PROLINE	15	15	0	0	0	0.0000	0.00	ES
MB3635c	NA	PROBABLE CONSERVED SECRETED PROTEIN	7	0	0	7	0	1.0000	514.00	NE
MB3636c	folK	2-AMINO-4-HYDROXY-6- HYDROXYMETHYLDIHYDROPTERIDINEPYROPHOSPHOKINASE FOLK (7,8-DIHYDRO-6-HYDROXYMETHYLPTERIN-PYROPHOSPHOKINASE) (HPPK) (6-HYDROXYMETHYL-7,8-DIHYDROPTERIN PYROPHOSPHOKINASE) (PPPK) (2-AMINO-4-HYDROXY-6-HYDROXYMETHYLDIHYDROPTERIDINE DIPHOSPHOKINASE) (7,8-DIHYDRO-6-HYDROXYMETHYLPTERIN-DIPHOSPHOKINASE) (6-HYDROXYMETHYL-7,8-DIHYDROPTERIN DIPHOSPHOKINASE)	8	0	0	8	0	0.1250	1.00	NE
MB3637c	folB	PROBABLE DIHYDRONEOPTERIN ALDOLASE FOLB (DHNA)	7	5	0	2	0	0.1429	278.00	ES
MB3638c	folP1	DIHYDROPTEROATE SYNTHASE 1 FOLP (DHPS 1) (DIHYDROPTEROATE PYROPHOSPHORYLASE 1) (DIHYDROPTEROATE DIPHOSPHORYLASE 1)	9	9	0	0	0	0.0000	0.00	ES
MB3639c	folE	GTP CYCLOHYDROLASE I FOLE (GTP-CH-I)	12	11	0	1	0	0.0833	501.00	ES
MB3640c	ftsH	MEMBRANE-BOUND PROTEASE FTSH (CELL DIVISION PROTEIN)	34	0	0	34	0	0.4412	121.67	NE
